itemID,itemName,toScan,replacementPacket,packetWorks
2269,Gehärtetes Herz,0,0,1
2270,Eidechsenhaut,0,0,1
2271,Braunes Fell,0,0,1
2272,Harter Panzer,0,0,1
2273,Riesige Zellmasse,0,0,1
2274,Leuchtender Beutel,0,0,1
2275,Sandstein,0,0,1
2276,Blutegelzahn,0,0,1
2277,Geronnenes Blut,0,0,1
2278,Grünes Gel,0,0,1
2279,Verunreinigter Saft,0,0,1
10031,Farbbombe,0,0,1
2314,Kürbis,0,0,1
2282,Engelsfeder,1,0,1
2283,Glänzende grüne Seele,1,0,1
2284,Glänzende rote Seele,1,0,1
2285,Glänzende blaue Seele,1,0,1
10032,Käsesandwich,0,0,1
10033,Spareribs,0,0,1
10035,Obstomelett,0,0,1
10036,Hamburger,0,0,1
10037,Steak,0,0,1
2294,Süßer Sirup,0,0,1
2295,Gewürze,0,0,1
2296,Wasser,0,0,1
2297,Heilige Kristallkugel des Rufs,0,0,1
10038,Gekochtes Ei,0,0,1
10039,Muffin,0,0,1
10040,Pizzastück,0,0,1
10041,Eiszapfen mit Sirup,0,0,1
10042,Eis am Stiel,0,0,1
2303,Eistüte,0,0,1
10043,Kaffee und Donut,0,0,1
10044,Baguette,0,0,1
10045,Eisbecher,0,0,1
2307,Eiswürfel,0,0,1
2308,Milch,0,0,1
10046,Fruchteis,0,0,1
10047,Schokoladeneis,0,0,1
2311,Basis-Teleporter,0,0,1
2312,Flügel der Freundschaft (Event),0,0,1
2313,Medizin für Partner (Event),0,0,1
2315,Leckeres Roggenbrot,0,0,1
2320,Raidurkunde,0,0,1
2321,Haustiertrainer der Piraten (Event),0,0,1
2322,Gelbes Kürbisbonbon (Event),0,0,1
2323,Grusel-Haustiertrainer (Event),0,0,1
2324,Schwarzes Kürbisbonbon (Event),0,0,1
2325,Sonderbares Haustierfutter,1,0,1
2326,Schokokuchen,0,0,1
2327,Frische Sahnetorte,0,0,1
2328,Rudolfs Haustiertrainer,0,0,1
10050,Partner-Schutzengel,0,0,1
2330,Winziger Goldbrocken,0,0,1
2331,Kleiner Goldbrocken,0,0,1
2332,Großer Goldbrocken,0,0,1
2333,Riesiger Goldbrocken,0,0,1
2334,Verdorbenes Ei (Event),0,0,1
2335,Geläutertes Ei (Event),0,0,1
2337,Reiskuchen-Suppe,0,0,1
2338,Glücksbringer,0,0,1
2339,Feuerkristall,0,0,1
2340,Stück Osterkuchen (Event),0,0,1
2348,Glänzender violetter Edelstein,0,0,1
2349,Glänzender himmelblauer Edelstein,0,0,1
10052,Brennendes Hähnchen,0,0,1
2352,Heißes Leder,0,0,1
2353,Heißer Stoff,0,0,1
2354,Heißes Holz,0,0,1
2355,Heißes Silbergarn,0,0,1
2356,Heißes Goldgarn,0,0,1
2357,Göttlicher Magiekristall,0,0,1
2358,Dunkler Magiekristall,0,0,1
2359,Göttlicher Kristall,0,0,1
2360,Dunkler Kristall,0,0,1
2361,Regenbogenmünze,0,0,1
2362,Regenbogen-Smiley,0,0,1
2363,Süßer Apfel,0,0,1
2364,Kliffbeere,0,0,1
2365,Süßer Apfelsaft,0,0,1
2366,Sekrass-Erz,0,0,1
2367,Purpurner Kürbisstein,0,0,1
2368,Orangener Kürbisstein,0,0,1
2369,Grünblauer Kürbisstein,0,0,1
2370,Fragment der Akamurmaske,0,0,1
2371,Fragment der Wüstenräubermaske,0,0,1
2372,Akamurplakette,0,0,1
10053,Trockenes Roggenbrot,0,0,1
10054,Oasenwasser,0,0,1
10055,Heißer Lammspieß,0,0,1
10056,Erfrischendes Grundwasser,0,0,1
10057,Heißer Kakao,0,0,1
10058,Kalter Kakao,0,0,1
2379,Lammfleisch,0,0,1
2380,Grundwasser,0,0,1
2381,Truhe mit riesigen Erdbeeren,0,0,1
2382,Truhe mit reifen Trauben,0,0,1
2383,Truhe mit roten Äpfeln,0,0,1
2384,Amulett der Heimkehr (Wüste),0,0,1
2385,Sack mit vergifteten Kaktusfeigen,0,0,1
2386,Räucherstäbchen des Priesters,0,0,1
2387,Räucherstäbchen des Mönchs,0,0,1
2388,Räucherstäbchen des Klerikers,0,0,1
2389,Räucherstäbchen des Schatzsuchers,0,0,1
2393,Feenessenz der Erde,0,0,1
2394,Heißer Metallklumpen,0,0,1
2395,Blauer Edelstein,0,0,1
2396,Grüner Edelstein,0,0,1
2397,Gelber Edelstein,0,0,1
2398,Frisches Moos,0,0,1
2399,Goldenes Neujahrs-Möhrchen (Event),0,0,1
2400,Frischer Möhrchen-Saft (Event),0,0,1
2401,Leckerer Möhrchen-Snack (Event),0,0,1
2402,Eingelegtes Moos,0,0,1
2403,Moosbrei,0,0,1
2404,Evolutionsfrucht (Event),0,0,1
2405,Schokohase (Event),0,0,1
2406,Golemkern,0,0,1
2407,Andenken des Dämons,0,0,1
2408,Magisches Knochenpulver,0,0,1
2409,Andenken der größten Helden der Orks,0,0,1
2410,Jadestein,0,0,1
2411,Loa-Runenpulver,0,0,1
2412,Fragment des Geisterkönigs,0,0,1
2413,Hornfragment des Bestienkönigs,0,0,1
2414,Satyros-Flügel,0,0,1
2415,Magischer Schattenpfeil,0,0,1
2416,Morizios-Obsidian,0,0,1
2417,Schwarzer Titansplitter,0,0,1
10059,Geheimnisvolle Haarfarbe,0,0,1
2419,NosMate-Beschwörungsbuch,0,0,1
2420,Rufhorn,0,0,1
10060,Sonderbares Partnerfutter,0,0,1
2422,Leckere Wassermelone,0,0,1
2423,Bohnenreiskuchen,0,0,1
2424,Kur,0,0,1
2425,Ginsengblatt,0,0,1
2426,Möhrchen,0,0,1
2427,Zenas' Ei,0,0,1
2428,Glorreiche Farbenfrohe Eichel,0,0,1
2429,Erenias Ei,0,0,1
2430,Schwarzer Titanbarren,0,0,1
2431,Fernons Ei,0,0,1
2432,Belials geborstenes magisches Schwert,0,0,1
2433,Heiliges Wasser der Bruderschaft,0,0,1
2434,Zwielichtessenz,0,0,1
2435,Essenz des Abgrunds,0,0,1
2436,Essenz von Sellaim,0,0,1
2437,Essenz von Woondine,0,0,1
2438,Essenz von Eperial,0,0,1
2439,Essenz von Turik,0,0,1
2440,Essenz von Elkaim,0,0,1
2441,Essenz von Ladine,0,0,1
2442,Essenz von Rumial,0,0,1
2443,Essenz von Varik,0,0,1
2444,Essenz des Feenkönigs,0,0,1
2445,Frostkristall,0,0,1
2446,Fragment des Fernonbaums,0,0,1
2447,Zwischensiegel,0,0,1
2448,Kühlwasser,0,0,1
2449,Reines Mithril,0,0,1
2450,Adamantium,0,0,1
2451,Ertel,0,0,1
2452,Fernons Energie,0,0,1
2453,Essenz von Fernon,0,0,1
2454,Blutiger Verband,0,0,1
2455,Unbequeme Kleidung,0,0,1
2456,Tiefsitzender Groll,0,0,1
2457,Glänzende Wünschelrute,0,0,1
2458,Antike Wünschelrute,0,0,1
2459,Morizios-Tierleder,0,0,1
2460,Geisterwaldzweig,0,0,1
2461,Ork-Feuerwerk,0,0,1
2462,Belials Runenstein,0,0,1
2463,Eulenbär-Fleisch,0,0,1
2464,Eulenbär-Mähne,0,0,1
2465,Pikanya-Fleisch,0,0,1
2466,Pikanya-Feder,0,0,1
2467,Morizios-Sprudel,0,0,1
2468,Buch des Bären-Loa,0,0,1
2469,Buch des Adler-Loa,0,0,1
2470,Buch des Schlangen-Loa,0,0,1
2471,Buch des Löwen-Loa,0,0,1
2472,Eulenbär-Steak,0,0,1
2473,Pikanya-Nuggets,0,0,1
2474,Fernons magischer Kristall,0,0,1
2475,Magischer Göttinnenkristall,0,0,1
2476,Buch des Geisterkönigs,0,0,1
2500,Grenigas' Waffen-Produktionsschriftrolle,0,0,1
2501,Grenigas' Zweitwaffen-Produktionsschriftrolle,0,0,1
2502,Grenigas' Rüstungs-Produktionsschriftrolle,0,0,1
2503,Erdelement,0,0,1
2504,Quellwasser,0,0,1
2505,Erdkristall,0,0,1
2506,Glutrotes Metallstück,0,0,1
2507,Tafel der antiken Zivilisation,0,0,1
2508,Kertos' Muster,0,0,1
2509,Katols Muster,0,0,1
2510,Muster des Gral,0,0,1
2511,Drachenhaut,0,0,1
2512,Drachenblut,0,0,1
2513,Drachenherz,0,0,1
2514,Kleiner Rubin der Vollendung,0,0,1
2515,Kleiner Saphir der Vollendung,0,0,1
2516,Kleiner Obsidian der Vollendung,0,0,1
2517,Kleiner Topas der Vollendung,0,0,1
2518,Rubin der Vollendung,0,0,1
2519,Saphir der Vollendung,0,0,1
2520,Obsidian der Vollendung,0,0,1
2521,Topas der Vollendung,0,0,1
2522,Dracos Kralle,0,0,1
2523,Glacerus' Mähne,0,0,1
2524,Bohnenmehlkuchen,0,0,1
2525,Schraube (Event),0,0,1
2526,Mutter (Event),0,0,1
2527,Speedbooster-Verstärkung,0,0,1
2531,Magischer Würfel (Event),0,0,1
2532,Zerbrochener Schlüssel (Ausgang der Katakombe),0,0,1
10061,Freche Tönung,0,0,1
10062,"Haarwachs ""Rockabilly""",0,0,1
10063,"Haarwachs ""Geflochtener Igelschnitt""",0,0,1
10064,"Haarwachs ""Geflochtener Zopf""",0,0,1
10065,"Haarwachs ""Kurzer Pony""",0,0,1
10066,EC-Karte der Cuarry-Bank,0,0,1
2600,Schleimbatzen,0,0,1
2601,Vertraute Maske,0,0,1
2602,Zerbrochener Schlüssel,0,0,1
2603,Drachenatem,0,0,1
2604,Reine Essenz des Feuers,0,0,1
2605,Fafnirs Energie,0,0,1
2606,Fafnirs Horn,0,0,1
2607,Fafnirs Herz,0,0,1
2608,Fafnirs Backenzahn,0,0,1
2609,Fafnirs Schuppe,0,0,1
2610,Antiker Münzenbeutel,0,0,1
2611,Fafnirs Jagdhorn,0,0,1
2797,Glänzende Pergamentrolle,0,0,1
2798,Pergamentrolle,0,0,1
2799,Mithrilmedaille,0,0,1
2800,Goldmedaille,0,0,1
2801,Silbermedaille,0,0,1
2802,Teamarena-Snack,0,0,1
2803,Element der Balance,0,0,1
2804,Essenz der Balance,0,0,1
2805,Kristall der Balance,0,0,1
2806,Reliquie des Urstammes,0,0,1
2807,Intakte Reliquie des Urstammes,0,0,1
2808,Mal des Zeloten,0,0,1
2809,Horn von Bacoom,0,0,1
2810,Schwanz von Bacoom,0,0,1
2811,Beschädigtes Oreichalkos,0,0,1
2812,Intaktes Oreichalkos,0,0,1
2813,Schwebestein,0,0,1
2814,Seide,0,0,1
2815,Seele der Unschuld,0,0,1
2816,Unbekanntes Metallstück,0,0,1
2817,Unbekanntes Heiligtum,0,0,1
2818,Silbergarn,0,0,1
2819,Goldgarn,0,0,1
2820,[Einfach] PvP-Schadenserhöhung,0,0,1
2821,[Mittel] PvP-Schadenserhöhung,0,0,1
2822,[Fortgeschritten] PvP-Schadenserhöhung,0,0,1
2823,[Hervorragend] PvP-Schadenserhöhung,0,0,1
2824,[Einfach] PvP-Verteidigungserhöhung,0,0,1
2825,[Mittel] PvP-Verteidigungserhöhung,0,0,1
2826,[Fortgeschritten] PvP-Verteidigungserhöhung,0,0,1
2827,[Hervorragend] PvP-Verteidigungserhöhung,0,0,1
2828,Memorial des vergessenen Helden D (1),0,0,1
2829,Memorial des vergessenen Helden S (1),0,0,1
2830,Memorial des vergessenen Helden J (1),0,0,1
2831,Memorial des vergessenen Helden M (1),0,0,1
2832,Memorial des unbekannten Helden (1),0,0,1
2833,Abwehrstrategie von Lord Cuarrys Rittern (1),0,0,1
2834,Angriffsstrategie von Lord Cuarrys Rittern (1),0,0,1
2835,Feenfreundschaft (1),0,0,1
2836,Aurelius Roshus Urgeschichte (1),0,0,1
2837,Memorial der Akamurhändler (1),0,0,1
2838,Sonderbar,0,0,1
2839,Memorial des vergessenen Helden D (2),0,0,1
2840,Memorial des vergessenen Helden S (2),0,0,1
2841,Memorial des vergessenen Helden J (2),0,0,1
2842,Memorial des vergessenen Helden M (2),0,0,1
2843,Memorial des unbekannten Helden (2),0,0,1
2844,Abwehrstrategie von Lord Cuarrys Rittern (2),0,0,1
2845,Angriffsstrategie von Lord Cuarrys Rittern (2),0,0,1
2900,Zerbrochener Diamant,0,0,1
2901,Intakter Diamant,0,0,1
3132,Wohnhaus,0,0,1
3133,Bauernhaus,0,0,1
3134,Reisezelt,0,0,1
3136,Landhaus,0,0,1
3004,Kleines Warenhaus,0,0,1
3137,Mittleres Warenhaus,0,0,1
3138,Eiserne Terassenlampe,0,0,1
3139,Bronzene Terassenlampe,0,0,1
3140,Bonsai in runder Schale,0,0,1
3141,Bonsai in rechteckiger Schale,0,0,1
3142,Bonsai in lotusförmiger Schale,0,0,1
3143,Tomatenpflanze,0,0,1
3144,Gelbe Tomatenpflanze,0,0,1
3145,Tomatenpflanze im Terrakottatopf,0,0,1
3146,Gelbe Tomatenpflanze im Terrakottatopf,0,0,1
3147,Weißes Regal,0,0,1
3148,Rosarotes Regal,0,0,1
3149,Wollie-Marmorskulptur,0,0,1
3150,Wollie-Goldskulptur,0,0,1
3151,Orange Blumen in weißer Wanne,0,0,1
3152,Bunte Blumen in brauner Wanne,0,0,1
3153,Orange Blumen in brauner Wanne,0,0,1
3154,Bunte Blumen in weißer Wanne,0,0,1
3155,Dryaden-Bronzeskulptur,0,0,1
3156,Grüne Dryadenskulptur,0,0,1
3157,Moderne Bronzelaterne,0,0,1
3158,Moderne Eisenlaterne,0,0,1
3159,Weißer Sonnenschirm,0,0,1
3160,Gestreifter Sonnenschirm,0,0,1
3161,Rosafarbener Sonnenschirm,0,0,1
3162,Sternchen-Sonnenschirm,0,0,1
3163,Dunkelgrüner Busch,0,0,1
3164,Busch mit gelben Früchten,0,0,1
3165,Hellgrüner Busch,0,0,1
3166,Busch mit roten Früchten,0,0,1
3167,Weiße Lilie in blauem Topf,0,0,1
3168,Weiße Lilie in braunem Topf,0,0,1
3169,Weiße Lilie in grünem Topf,0,0,1
3170,Gelbe Lilie in blauem Topf,0,0,1
3171,Gelbe Lilie in braunem Topf,0,0,1
3172,Gelbe Lilie in grünem Topf,0,0,1
3173,Rote Lilie in blauem Topf,0,0,1
3174,Rote Lilie in braunem Topf,0,0,1
3175,Rote Lilie in grünem Topf,0,0,1
3176,Lila Hyazinthe in blauem Topf,0,0,1
3177,Lila Hyazinthe in braunem Topf,0,0,1
3178,Lila Hyazinthe in grünem Topf,0,0,1
3179,Rosa Hyazinthe in blauem Topf,0,0,1
3180,Rosa Hyazinthe in braunem Topf,0,0,1
3181,Rosa Hyazinthe in grünem Topf,0,0,1
3182,Hellrosa Hyazinthe in blauem Topf,0,0,1
3183,Hellrosa Hyazinthe in braunem Topf,0,0,1
3184,Hellrosa Hyazinthe in grünem Topf,0,0,1
3185,Elefantenskulptur,0,0,1
3186,Hamsterskulptur,0,0,1
3187,Einfaches Picknickset,0,0,1
3188,Buschiskulptur,0,0,1
3189,Romantischer Teich,0,0,1
3190,Blumenbeet mit roten Rosen,0,0,1
3191,Blumenbeet mit weißen Rosen,0,0,1
3192,Kleines Zelt,0,0,1
3193,Rosa Teppich,0,0,1
3194,Grüner Teppich,0,0,1
3195,Dekorationsstein aus Granit,0,0,1
3196,Dekorationsstein aus Quarz,0,0,1
3197,Heller Dekorationsfelsen,0,0,1
3198,Dunkler Dekorationsfelsen,0,0,1
3199,Antiker Teetisch,0,0,1
3200,Luxuriöser Teetisch,0,0,1
3201,Festtisch aus Mahagoni,0,0,1
3202,Festtisch aus Kiefernholz,0,0,1
3203,Abendtisch aus Marmor,0,0,1
3204,Abendtisch aus Kirschholz,0,0,1
3205,Rosagedeckter Partytisch,0,0,1
3206,Orangegedeckter Partytisch,0,0,1
3207,Dunkelgrüner Baum,0,0,1
3208,Baum mit roten Früchten,0,0,1
3209,Baum mit gelben Früchten,0,0,1
3210,Hellgrüner Baum,0,0,1
3211,Kastanientopf mit Veilchen,0,0,1
3212,Kastanientopf mit Sommerblumen,0,0,1
3213,Kastanientopf mit rosa Blumen,0,0,1
3214,Eichentopf mit Veilchen,0,0,1
3215,Eichentopf mit Sommerblumen,0,0,1
3216,Eichentopf mit rosa Blumen,0,0,1
3217,Herz aus roten Rosen,0,0,1
3218,Herz aus weißen Rosen,0,0,1
3219,Blaues Luxuspicknickset,0,0,1
3220,Rotes Luxuspicknickset,0,0,1
3221,Fuchs-Goldskulptur,0,0,1
3222,Fuchs-Marmorskulptur,0,0,1
3223,Großes Warenhaus,0,0,1
3224,Strandhaus,0,0,1
3104,Winziges Warenhaus,0,0,1
3106,Gartenhäuschen,0,0,1
3225,Antike Eisenlaterne,0,0,1
3226,Antike Bronzelaterne,0,0,1
3227,Baum mit orangen Früchten,0,0,1
3228,Baum mit rosa Früchten,0,0,1
3229,Riesiges Warenhaus (30 Tage),1,0,0
3230,Weihnachtsbaum,0,0,1
3231,Weihnachtsdekoration,0,0,1
3232,Riesiges Warenhaus (unbegrenzt),1,0,0
3117,Einfacher Steinbruch,0,0,1
3118,Einfaches Sägewerk,0,0,1
3119,Einfacher Schießstand,0,0,1
3120,Einfacher Fischteich,0,0,1
3121,Mittelmäßiger Steinbruch,0,0,1
3122,Mittelmäßiges Sägewerk,0,0,1
3123,Mittelmäßiger Schießstand,0,0,1
3124,Mittelmäßiger Fischteich,0,0,1
3125,Guter Steinbruch,0,0,1
3126,Gutes Sägewerk,0,0,1
3127,Guter Schießstand,0,0,1
3128,Guter Fischteich,0,0,1
3129,Airwaves,0,0,1
3130,Schreibmaschine,0,0,1
3131,Memory,0,0,1
3233,Kleiner Regenbogenkristall,0,0,1
3234,Mittlerer Regenbogenkristall,0,0,1
3235,Großer Regenbogenkristall,0,0,1
3800,Frühlings-Melodie,0,0,1
3801,Sommer-Melodie,0,0,1
3802,Herbst-Melodie,0,0,1
3803,Winter-Melodie,0,0,1
4000,Langschwert der Wüstenräuber,0,0,1
4001,Schneideschwert des großen Anführers,0,0,1
4002,Bogen der Wüstenräuber,0,0,1
4003,Keilbogen des großen Anführers,0,0,1
4004,Gehstock der Wüstenräuber,0,0,1
4005,Zauberstab des großen Anführers,0,0,1
4006,Armbrust des Wüstenvagabunden,0,0,1
4007,Armbrust des großen Anführers,0,0,1
4008,Dolch des Wüstenskorpions,0,0,1
4009,Messer des großen Anführers,0,0,1
4010,Zauberwaffe der Wüstenmagier,0,0,1
4011,Zauberwaffe des großen Anführers,0,0,1
4012,Goldrüstung der Räuberbande,0,0,1
4013,Schwere Rüstung des Kommandanten,0,0,1
4014,Glänzende Rüstung der Räuberbande,0,0,1
4015,Goldtunika der Räuberbande,0,0,1
4016,Lederrüstung des Kommandanten,0,0,1
4017,Glänzende Lederrüstung der Räuberbande,0,0,1
4018,Goldrobe der Räuberbande,0,0,1
4019,Robe des Kommandanten,0,0,1
4020,Glänzende Robe der Räuberbande,0,0,1
4021,Hut des Räubermeisters,0,0,1
4022,Turban des Kommandanten,0,0,1
4023,Turban des großen Anführers,0,0,1
4024,Schutzhelm des Sandgeistes,0,0,1
4025,Schutzhelm des Windgeistes,0,0,1
4026,Schutzhelm der Wüstenräuber,0,0,1
4027,Schutzhelm der Händler,0,0,1
4028,Stirnband der Räuberneulinge,0,0,1
4029,Maske des Räubermeisters,0,0,1
4030,Maske der Händler,0,0,1
4031,Maske der Räuber,0,0,1
4032,Erste-Hilfe-Maske,0,0,1
4033,Maske des Inspektors,0,0,1
4034,Maske der Elite,0,0,1
4035,Maske des Kommandanten,0,0,1
4036,Silberne Handschuhe der Räuberbande,0,0,1
4037,Glänzende Handschuhe der Räuberbande,0,0,1
4038,Handschuhe des Seeblicks,1,0,1
4039,Schwarze Steinlederhandschuhe,0,0,1
4040,Handschuhe des Räubermeisters,0,0,1
4041,Silberne Schuhe der Räuberbande,0,0,1
4042,Glänzende Schuhe der Räuberbande,0,0,1
4043,Stiefel des Seeblicks,1,0,1
4044,Schwarze Steinlederstiefel,0,0,1
4045,Schuhe des Räubermeisters,0,0,1
8105,Tarotkarte (Narr),1,0,0
8106,Tarotkarte (Magier),1,0,0
8107,Tarotkarte (Liebe),1,0,0
8108,Tarotkarte (Einsiedler),1,0,0
8110,Tarotkarte (Dämon),1,0,0
8111,Tarotkarte (Turm),1,0,0
8112,Tarotkarte (Stern),1,0,0
8113,Tarotkarte (Mond),1,0,0
4056,Talisman des Blitzes,0,0,1
4057,Talisman der Welle,0,0,1
4058,Talisman der Wolke,0,0,1
4059,Talisman des Windes,0,0,1
4060,Talisman des Feuers,0,0,1
4061,Fußball Buschi,0,0,1
4062,Schiri Buschi,0,0,1
8115,Rusty Robby,0,0,1
8195,Aqua Buschi-Hut (unbegrenzt),0,0,1
8198,Aqua Buschi-Kostüm (unbegrenzt),0,0,1
4066,Super Kürbis Buschi,0,0,1
8116,Santa Buschi-Kostüm (1 Tag),0,0,1
8117,Santa Buschi-Mütze (1 Tag),0,0,1
8118,Santa Buschi-Kostüm (7 Tage),0,0,1
8119,Santa Buschi-Mütze (7 Tage),0,0,1
8120,Santa Buschi-Kostüm (30 Tage),0,0,1
8121,Santa Buschi-Mütze (30 Tage),0,0,1
8122,Santa Buschi-Kostüm (unbegrenzt),0,0,1
8123,Santa Buschi-Mütze (unbegrenzt),0,0,1
4075,Weihnachtskostüm (unbegrenzt),0,0,1
4076,Weihnachtsmütze (unbegrenzt),0,0,1
8124,Spezialeinheit Buschi,0,0,1
4081,Glitzerndes Ei der Huhnkönigin (Event),0,0,1
4082,Ei der Huhnkönigin (Event),0,0,1
4083,Raidbox (Event),0,0,1
8125,Ei des Chick Norris,0,0,1
8126,Schwarzes Buschi,0,0,1
8127,Blaues Buschi,0,0,1
8128,Grünes Buschi,0,0,1
8129,Rotes Buschi,0,0,1
8130,Pinkfarbenes Buschi,0,0,1
8131,Türkisfarbenes Buschi,0,0,1
8132,Gelbes Buschi,0,0,1
4099,Piraten-Spezialistenkarte,0,0,1
4100,Piraten-Spezialistenkarte (Event),0,0,1
4189,Piraten Buschi (Wasser),0,0,1
4102,Mini Jackpen,0,0,1
4190,Piraten Buschi (Feuer),0,0,1
4191,Piraten Buschi (Licht),0,0,1
4192,Piraten Buschi (Schatten),0,0,1
4106,Reittierperle,0,0,1
8133,Schwarzes Buschi-Kostüm (unbegrenzt),0,0,1
8134,Blaues Buschi-Kostüm (unbegrenzt),0,0,1
8135,Grünes Buschi-Kostüm (unbegrenzt),0,0,1
8136,Rotes Buschi-Kostüm (unbegrenzt),0,0,1
8137,Pinkfarbenes Buschi-Kostüm (unbegrenzt),0,0,1
8138,Türkisfarbenes Buschi-Kostüm (unbegrenzt),0,0,1
8139,Gelbes Buschi-Kostüm (unbegrenzt),0,0,1
8140,Schwarzer Buschi-Hut (unbegrenzt),0,0,1
8141,Blauer Buschi-Hut (unbegrenzt),0,0,1
8142,Grüner Buschi-Hut (unbegrenzt),0,0,1
8143,Roter Buschi-Hut (unbegrenzt),0,0,1
8144,Pinkfarbener Buschi-Hut (unbegrenzt),0,0,1
8145,Türkisfarbener Buschi-Hut (unbegrenzt),0,0,1
8146,Gelber Buschi-Hut (unbegrenzt),0,0,1
8147,Kürbishut (1 Tag),0,0,1
8148,Kürbishut (7 Tage),0,0,1
8149,Kürbishut (30 Tage),0,0,1
8150,Kürbishut (unbegrenzt),0,0,1
8151,Shogun Buschi,0,0,1
8152,Centurio Buschi,0,0,1
4127,Rudolf Buschi,0,0,1
4128,Junges Rudolf Buschi,0,0,1
8153,Elkaim,1,0,0
8154,Ladine,1,0,0
8155,Rumial,1,0,0
8156,Varik,1,0,0
4151,Mysteriöses Ei,0,0,1
4134,Seraphim-Ei,0,0,1
4135,Flauschige Hasenohren für Männer (1 Tag),0,0,1
4136,Flauschige Hasenohren für Männer (7 Tage),0,0,1
4137,Flauschige Hasenohren für Männer (30 Tage),0,0,1
4138,Flauschige Hasenohren für Männer (unbegrenzt),0,0,1
4139,Flauschige Hasenohren für Frauen (1 Tag),0,0,1
4140,Flauschige Hasenohren für Frauen (7 Tage),0,0,1
4141,Flauschige Hasenohren für Frauen (30 Tage),0,0,1
4142,Flauschige Hasenohren für Frauen (unbegrenzt),0,0,1
4143,Flauschiges Hasenkostüm für Männer (1 Tag),0,0,1
4144,Flauschiges Hasenkostüm für Männer (7 Tage),0,0,1
4145,Flauschiges Hasenkostüm für Männer (30 Tage),0,0,1
4146,Flauschiges Hasenkostüm für Männer (unbegrenzt),0,0,1
4147,Flauschiges Hasenkostüm für Frauen (1 Tag),0,0,1
4148,Flauschiges Hasenkostüm für Frauen (7 Tage),0,0,1
4149,Flauschiges Hasenkostüm für Frauen (30 Tage),0,0,1
4150,Flauschiges Hasenkostüm für Frauen (unbegrenzt),0,0,1
4152,Deutsches Fußball Buschi,0,0,1
4153,Französisches Fußball Buschi,0,0,1
4154,Englisches Fußball Buschi,0,0,1
4155,Italienisches Fußball Buschi,0,0,1
4156,Spanisches Fußball Buschi,0,0,1
4157,Polnisches Fußball Buschi,0,0,1
4158,Russisches Fußball Buschi,0,0,1
4159,Tschechisches Fußball Buschi,0,0,1
4160,Türkisches Fußball Buschi,0,0,1
8157,Strohhut (1 Tag),0,0,1
8158,Strohhut (7 Tage),0,0,1
8159,Strohhut (30 Tage),0,0,1
8160,Strohhut (unbegrenzt),0,0,1
4165,Mini Kangpen,0,0,1
8161,Leona,0,0,1
8162,"Darko, der Höllenwelpe",0,0,1
8163,Fibi Frostig,1,0,0
8164,Glühender Kürbishut (1 Tag),0,0,1
8165,Glühender Kürbishut (7 Tage),0,0,1
8166,Glühender Kürbishut (30 Tage),0,0,1
8167,Glühender Kürbishut (unbegrenzt),0,0,1
4173,Gruselige Tarotkarte [Geist],0,0,1
4174,Gruselige Tarotkarte [Dracula],0,0,1
4175,Gruselige Tarotkarte [Vogelscheuche],0,0,1
8168,Otofuchskostüm (30 Tage),0,0,1
8169,Otofuchskostüm (unbegrenzt),0,0,1
8170,Otofuchshut (30 Tage),0,0,1
8171,Otofuchshut (unbegrenzt),0,0,1
8172,Zauberhut des Lichtes (30 Tage),0,0,1
8173,Zauberhut des Lichtes (unbegrenzt),0,0,1
8174,Zauberhut des Schattens (30 Tage),0,0,1
8175,Zauberhut des Schattens (unbegrenzt),0,0,1
8176,Zaubergewand des Lichtes (30 Tage),0,0,1
8177,Zaubergewand des Lichtes (unbegrenzt),0,0,1
8178,Zauberrobe des Schattens (30 Tage),0,0,1
8179,Zauberrobe des Schattens (unbegrenzt),0,0,1
8180,Navy Buschi,0,0,1
4194,Feenperle,1,0,1
8181,Fußballcap (unbegrenzt),0,0,1
8182,Fußballtrikot (unbegrenzt),0,0,1
4197,Rudi Rabauke,1,0,0
4198,Junger Rudi Rabauke,1,0,1
8183,Keinarmhase,1,0,0
8184,Inferno,1,0,0
8185,Navy-Mütze (1 Tag),0,0,1
8186,Navy-Mütze (7 Tage),0,0,1
8187,Navy-Mütze (30 Tage),0,0,1
8188,Navy-Mütze (unbegrenzt),0,0,1
8189,Navy-Kostüm (1 Tag),0,0,1
8190,Navy-Kostüm (7 Tage),0,0,1
8191,Navy-Kostüm (30 Tage),0,0,1
8192,Navy-Kostüm (unbegrenzt),0,0,1
8193,Aqua Buschi-Hut (7 Tage),0,0,1
8194,Aqua Buschi-Hut (30 Tage),0,0,1
8196,Aqua Buschi-Kostüm (7 Tage),0,0,1
8197,Aqua Buschi-Kostüm (30 Tage),0,0,1
4216,Rosarotes Partydiadem (30 Tage),0,0,1
4217,Gelbes Partydiadem (30 Tage),0,0,1
4218,Blaues Partydiadem (30 Tage),0,0,1
4219,Rosarotes Partydiadem (unbegrenzt),0,0,1
4220,Gelbes Partydiadem (unbegrenzt),0,0,1
4221,Blaues Partydiadem (unbegrenzt),0,0,1
4222,Rosarotes Partykleid (30 Tage),0,0,1
4223,Gelbes Partykleid (30 Tage),0,0,1
4224,Blaues Partykleid (30 Tage),0,0,1
4225,Rosarotes Partykleid (unbegrenzt),0,0,1
4226,Gelbes Partykleid (unbegrenzt),0,0,1
